smeetingDate,meetingRoom,meetingTypeName,jointCommittee,meetingName,meetingContent,legislatorNameList,
105/07/04,群賢樓101會議室,教育及文化委員會,無,立法院第9屆第1會期教育及文化委員會第29次全體委員會議,處理105年度中央政府總預算案有關文化部主管預算（公務預算）解凍案6案。（進行詢答不處理）,吳志揚;黃國書;柯志恩;吳思瑤;張廖萬堅;蘇巧慧;蔣乃辛;陳學聖;高潞．以用．巴魕剌Kawlo．Iyun．Pacidal;李麗芬;何欣純;邱志偉;高金素梅;徐榛蔚;黃昭順;蘇治芬;盧秀燕;鄭天財Sra．Kacaw;曾銘宗;趙天麟;徐永明;黃偉哲;林德福;江啟臣;陳怡潔;管碧玲;鍾孔炤;賴士葆;黃秀芳;蔡易餘;鄭運鵬;林俊憲;王惠美;羅明才;姚文智;孔文吉;陳明文;呂玉玲;張麗善;周陳秀霞;陳賴素美;鍾佳濱,
105/07/04,群賢樓801會議室,社會福利及衛生環境委員會,無,立法院第9屆第1會期社會福利及衛生環境委員會第36次全體委員會議,一、審查本院委員吳焜裕等29人擬具「油症患者健康照護服務條例第四條及第十二條條文修正草案」案。 二、邀請衛生福利部、勞動部就「護病比與健保護理費給付連動政策對於改善護理人員血汗勞動之成效」列席報告，並備質詢。 三、處理中華民國105年度中央政府總預算有關衛生福利部主管預算(公務預算)解凍案68案。(詢答及處理) 。 四、處理中華民國105年度衛生福利部主管財團法人預算解凍案21案。(詢答及處理) 。,洪慈庸;林靜儀;吳焜裕;陳曼麗;吳玉琴;陳宜民;王育敏;鍾孔炤;李彥秀;蔣萬安;黃秀芳;林淑芬;陳瑩;吳秉叡;鍾佳濱;盧秀燕;賴士葆;吳志揚;徐榛蔚;江啟臣;黃昭順;陳明文;黃偉哲;蔣乃辛;林德福;陳怡潔;管碧玲;邱志偉;林俊憲;鄭運鵬;王惠美;羅明才;呂玉玲;何欣純;陳宜民;周陳秀霞;陳賴素美;張麗善;劉建國;林淑芬,
105/07/04,紅樓202會議室,內政委員會,無,立法院第9屆第1會期內政委員會第29次全體委員會議,一、審查本院委員王育敏等19人擬具「公寓大廈管理條例第十六條及第二十三條條文修正草案」案。二、審查本院委員李彥秀等16人擬具「公寓大廈管理條例第十三條條文修正草案」案。三、審查本院委員盧秀燕等16人擬具「公寓大廈管理條例第十二條之一及第四十九條條文修正草案」案。四、審查本院委員邱志偉等18人擬具「公寓大廈管理條例第八條條文修正草案」案。五、審查本院委員姚文智等20人擬具「公寓大廈管理條例第十八條條文修正草案」案。,李俊俋;莊瑞雄;賴瑞隆;陳怡潔;徐榛蔚;趙天麟;姚文智;黃昭順;洪宗熠;吳琪銘;陳其邁;林麗蟬;陳超明;谷辣斯．尤達卡Kolas Yotaka;陳明文;徐永明;江啟臣;鍾佳濱;黃偉哲;林德福;陳亭妃;鄭天財Sra．Kacaw;吳志揚;曾銘宗;盧秀燕;蔣乃辛;賴士葆;李彥秀;邱志偉;林俊憲;鄭運鵬;管碧玲;鍾孔炤;蔡易餘;王惠美;羅明才;呂玉玲;何欣純;張麗善,
105/07/04,紅樓302會議室,司法及法制委員會,內政委員會、外交及國防委員會,立法院第9屆第1會期司法及法制、內政、外交及國防委員會第1次聯席會議,併案審查委員黃昭順等22 人及委員馬文君等17人分別擬具「反恐怖行動法草案」案。,柯建銘;林德福;江啟臣;趙天麟;陳亭妃;王定宇;羅致政;黃昭順;許淑華;莊瑞雄;張宏陸;陳怡潔;劉世芳;賴瑞隆;許毓仁;蔡易餘;周春米;林為洲;姚文智;呂玉玲;徐榛蔚;周陳秀霞;蔡適應;林麗蟬;徐志榮;陳超明;段宜康;李俊俋;顧立雄;尤美女;林昶佐;黃偉哲;鍾佳濱;鄭天財Sra．Kacaw;盧秀燕;吳志揚;曾銘宗;蔣乃辛;賴士葆;李彥秀;邱志偉;管碧玲;林俊憲;鄭運鵬;高潞．以用．巴魕剌Kawlo．Iyun．Pacidal;王惠美;孔文吉;張麗善;何欣純;陳賴素美;呂孫綾;陳明文;吳琪銘;馬文君;徐永明,
105/07/04,九樓大禮堂,財政委員會,經濟委員會,立法院第9屆第1會期財政、經濟委員會第3次聯席會議,審查「中華民國103年度中央政府總決算審核報告（含附屬單位決算及綜計表）案」關於經濟部主管(含附屬單位決算營業及非營業特種基金部分、政府捐助成立財團法人),曾銘宗;黃國昌;吳秉叡;賴士葆;余宛如;盧秀燕;王榮璋;黃偉哲;陳賴素美;管碧玲;徐國勇;邱志偉;施義芳;費鴻泰;王惠美;張麗善;江永昌;陳明文;蘇震清;鄭天財Sra．Kacaw;鍾佳濱;吳志揚;徐榛蔚;江啟臣;黃昭順;蔣乃辛;林德福;鍾孔炤;陳怡潔;鄭運鵬;林俊憲;呂玉玲;何欣純;周陳秀霞;蘇治芬;蔡易餘;蔡培慧;羅明才,
105/07/04,紅樓301會議室,外交及國防委員會,無,立法院第9屆第1會期外交及國防委員會第36次全體委員會議,下午：邀請國防部部長馮世寬率國家中山科學研究院副院長、外交部次長、國家安全局副局長、行政院大陸委員會副主任委員、行政院海岸巡防署副署長報告「海軍金江艦誤射雄三飛彈事件暨可能肇生之區域影響評估」，並備質詢。(必要時得延長開會時間),陳亭妃;林昶佐;江啟臣;蔡適應;徐志榮;羅致政;呂玉玲;邱志偉;王定宇;馬文君;蔡易餘;賴士葆;顏寬恒;王育敏;陳超明;尤美女;呂孫綾;盧秀燕;林俊憲;黃昭順;李彥秀;賴瑞隆;鄭天財Sra．Kacaw;許淑華;林德福;管碧玲;劉世芳;王惠美,
105/07/05,紅樓201會議室,程序委員會,無,第9屆第1會期程序委員會第17次會議,審定本院第9屆第1會期第20次會議議事日程及人民 請願案,鍾孔炤;徐永明;曾銘宗;江啟臣;李彥秀;王育敏;吳玉琴,
105/07/06,群賢樓801會議室,社會福利及衛生環境委員會,無,立法院第9屆第1會期社會福利及衛生環境委員會第37次全體委員會議,一、邀請勞動部、教育部就「兩原則實施一週年後檢討以及未來大專院校兼任助理如何全面勞僱化」列席報告，並備質詢。 二、邀請勞動部就「週休二日制度採一例一休與刪除國定假日七天政策修法，如何有效降低台灣勞工長工時」列席報告，並備質詢。,陳瑩;洪慈庸;王育敏;陳宜民;李彥秀;林靜儀;蔣萬安;楊曜;林淑芬;陳曼麗;吳志揚;吳玉琴;吳焜裕;鍾孔炤;黃國昌;黃秀芳;徐榛蔚;劉建國;鍾孔炤,
105/07/06,紅樓202會議室,內政委員會,無,立法院第9屆第1會期內政委員會第30次全體委員會議,一、審查本院委員王育敏等19人擬具「公寓大廈管理條例第十六條及第二十三條條文修正草案」案。二、審查本院委員李彥秀等16人擬具「公寓大廈管理條例第十三條條文修正草案」案。三、審查本院委員盧秀燕等16人擬具「公寓大廈管理條例第十二條之一及第四十九條條文修正草案」案。四、審查本院委員邱志偉等18人擬具「公寓大廈管理條例第八條條文修正草案」案。五、審查本院委員姚文智等20人擬具「公寓大廈管理條例第十八條條文修正草案」案。,莊瑞雄;賴瑞隆;李俊俋;陳怡潔;徐榛蔚;趙天麟;姚文智;黃昭順;洪宗熠;陳超明;陳其邁;林麗蟬;吳琪銘;谷辣斯．尤達卡Kolas Yotaka;陳明文;徐永明;江啟臣;鍾佳濱;黃偉哲;林德福;陳亭妃;鄭天財Sra．Kacaw;吳志揚;曾銘宗;盧秀燕;蔣乃辛;賴士葆;李彥秀;邱志偉;林俊憲;鄭運鵬;管碧玲;鍾孔炤;蔡易餘;王惠美;羅明才;呂玉玲;何欣純;張麗善;黃國書;高潞．以用．巴魕剌Kawlo．Iyun．Pacidal;孔文吉,
105/07/06,群賢樓801會議室,社會福利及衛生環境委員會,教育及文化委員會,立法院第9屆第1會期社會福利及衛生環境、教育及文化二委員會第1次聯席會議,邀請教育部部長及勞動部部長就「大專院校兼任教師納入勞動基準法具體時程」列席報告，並備質詢。,洪慈庸;許智傑;柯志恩;蘇巧慧;吳焜裕;林靜儀;鍾孔炤;鍾佳濱;陳曼麗;吳玉琴;吳志揚;蔣萬安;陳宜民;曾銘宗;黃秀芳;李彥秀;黃國書;何欣純;李麗芬;楊曜;林淑芬;陳瑩;蔣乃辛;黃國昌;李昆澤;徐永明;林麗蟬;徐榛蔚;賴瑞隆;廖國棟Sufin．Siluko;黃昭順;賴士葆;高潞．以用．巴魕剌Kawlo．Iyun．Pacidal;劉建國,
105/07/06,紅樓302會議室,司法及法制委員會,無,立法院第9屆第1會期司法及法制委員會,「原住民族促進轉型正義」第1場公聽會,,
105/07/07,九樓大禮堂,財政委員會,無,立法院第9屆第1會期財政委員會,「強制汽車責任保險法第二十七條條文修正草案」案公聽會,,
105/07/07,紅樓201會議室,交通委員會,無,立法院第9屆第1會期交通委員會第24次全體委員會議,邀請交通部部長賀陳旦就「國內機場暨航站現況與未來發展及離島交通運輸改善」列席報告，並備質詢。,劉櫂豪;李昆澤;陳歐珀;鄭寶清;鄭運鵬;趙正宇;蕭美琴;陳素月;鄭天財Sra．Kacaw;葉宜津;林俊憲;李鴻鈞;簡東明Uliw．Qaljupayare;楊鎮浯;鍾佳濱;徐永明;李彥秀;施義芳;劉世芳;賴士葆;徐榛蔚;王惠美;黃昭順;孔文吉;陳瑩;邱志偉;吳志揚;黃偉哲;呂玉玲;廖國棟Sufin．Siluko;莊瑞雄;張麗善;江啟臣;周陳秀霞;賴瑞隆;蔡易餘;陳雪生;陳亭妃;黃國昌,
105/07/07,紅樓202會議室,內政委員會,無,立法院第9屆第1會期內政委員會第31次全體委員會議,繼續審查 一、委員王育敏等19人擬具「公寓大廈管理條例第十六條及第二十三條條文修正草案」案。 二、委員李彥秀等16人擬具「公寓大廈管理條例第十三條條文修正草案」案。 三、委員盧秀燕等16人擬具「公寓大廈管理條例第十二條之一及第四十九條條文修正草案」案。 四、委員邱志偉等18人擬具「公寓大廈管理條例第八條條文修正草案」案。 五、委員姚文智等20人擬具「公寓大廈管理條例第十八條條文修正草案」案。,,
105/07/07,紅樓301會議室,外交及國防委員會,無,立法院第9屆第1會期外交及國防委員會第37次全體委員會議,邀請國防部部長馮世寬報告「從海軍15年兵力整建願景及國艦國造執行現況談國防產業自主之展望」，並備質詢。,蔡適應;陳亭妃;羅致政;江啟臣;劉世芳;徐志榮;王定宇;呂玉玲;馬文君;林德福;黃昭順;徐永明;邱志偉;呂孫綾;許毓仁;蔡易餘;孔文吉;林俊憲;周陳秀霞;徐榛蔚;王惠美;陳歐珀;吳志揚;廖國棟Sufin．Siluko;張麗善;賴士葆;簡東明Uliw．Qaljupayare;李彥秀;鄭運鵬;黃偉哲,
105/07/07,紅樓101會議室,經濟委員會,無,立法院第9屆第1會期經濟委員會第26次全體委員會議,一、繼續審查本院委員王育敏等16人擬具「動物保護法第十二條及第二十七條條文修正草案」案。(逐條討論)二、繼續審查本院委員高志鵬等32人擬具「動物保護法部分條文修正草案」案。(逐條討論)三、繼續審查本院委員邱志偉等21人擬具「動物保護法部分條文修正草案」案。(逐條討論)四、審查本院委員黃偉哲等20人擬具「動物保護法部分條文修正草案」案。(逐條討論)五、審查本院委員王育敏等16人擬具「動物保護法第二十五條條文修正草案」案。(逐條討論)(7月4日、7日二天一次會),,
105/07/07,群賢樓801會議室,社會福利及衛生環境委員會,無,立法院第9屆第1會期社會福利及衛生環境委員會第38次全體委員會議,一、邀請行政院環境保護署就「環境影響評估制度改革」列席報告，並備質詢。 二、處理中華民國105年度中央政府總預算有關行政院環境保護署主管預算(公務預算)解凍案36案。(詢答及處理) 。,洪慈庸;吳焜裕;林淑芬;陳曼麗;李彥秀;陳宜民;黃秀芳;吳玉琴;王育敏;蔣萬安;蘇巧慧;陳瑩;黃國昌;鍾孔炤;高潞．以用．巴魕剌Kawlo．Iyun．Pacidal;鍾佳濱;鄭天財Sra．Kacaw;蘇治芬;徐永明;劉建國;林俊憲;段宜康;孔文吉;黃偉哲;黃昭順;簡東明Uliw．Qaljupayare;徐榛蔚;陳歐珀;廖國棟Sufin．Siluko;邱志偉;王惠美;吳志揚;張麗善;呂玉玲;鄭運鵬,
105/07/07,群賢樓101會議室,教育及文化委員會,無,立法院第9屆第1會期教育及文化委員會第30次全體委員會議,繼續併案審查委員陳學聖等28人、委員許智傑等17人、委員黃國書等16人擬具「教保服務人員條例草案」案。【處理保留之第十條至第十六條等條文】,,
105/07/07,紅樓201會議室,交通委員會,司法及法制委員會,立法院第9屆第1會期交通、司法及法制委員會第2次聯席會議,繼續審查院會交付審查「本院交通委員會報告：臺灣省鐵路工會為本會第十七次會員代表臨時大會提案，臺北市陞格為院轄市，臺鐵已跨省市二地，為加強反攻大陸，配合國防需要，依照憲法規定，擬改為國營，經決議：『建請中央有關機關參考辦理』，請鑒核採納一案，經審查結果，應成為議案」案。,,
105/07/07,紅樓302會議室,司法及法制委員會,無,立法院第9屆第1會期司法及法制委員會第40次全體委員會議,一、繼續審查委員黃國書等17人擬具「毒品危害防制條例部分條文修正草案」案。二、繼續審查委員蔣乃辛等21人擬具「毒品危害防制條例第二條條文修正草案」案。三、繼續審查委員劉建國等16人擬具「毒品危害防制條例第十一條之一條文修正草案」案。四、繼續審查委員張宏陸等22人擬具「毒品危害防制條例部分條文修正草案」案。五、繼續審查委員吳志揚等16人擬具「毒品危害防制條例第二條條文修正草案」案。六、繼續審查委員黃秀芳等19人擬具「毒品危害防制條例第二條及第十一條之一條文修正草案」案。七、繼續審查委員王育敏等18人擬具「毒品危害防制條例增訂第二條之二條文草案」案。八、繼續審查委員王育敏等19人擬具「毒品危害防制條例部分條文修正草案」案。九、繼續審查委員陳歐珀等18人擬具「毒品危害防制條例第二條條文修正草案」案。十、審查委員廖國棟等24人擬具「毒品危害防制條例增訂第二十九條之一條文草案」案。,,
105/07/11,紅樓301會議室,外交及國防委員會,無,立法院第9屆第1會期外交及國防委員會第38次全體委員會議,邀請僑務委員會報告「英翔專案僑務互動執行成果及未來僑務工作方向」，並備質詢。,蔡適應;王定宇;江啟臣;羅致政;陳亭妃;劉世芳;徐志榮;呂玉玲;陳明文;徐永明;林德福;馬文君;高潞．以用．巴魕剌Kawlo．Iyun．Pacidal;林俊憲;黃昭順;吳志揚;賴士葆;鍾佳濱;蔣乃辛;鄭運鵬;周陳秀霞;何欣純;張麗善;陳怡潔;李彥秀,
105/07/11,紅樓202會議室,內政委員會,無,立法院第9屆第1會期內政委員會第32次全體委員會議,一、邀請行政院大陸委員會主任委員張小月、財團法人海峽交流基金會代理董事長陳德新、國家安全局副局長、國防部副部長、外交部政務次長就「雄三飛彈誤射事件對兩岸及周邊國家關係之衝擊、影響與我國處置應對之檢討」進行專題報告並備質詢。二、邀請行政院海岸巡防署署長李仲威就該署自太平島撤離百噸海巡艦艇之原由及釣魚台海域護漁後續作為，進行專題報告並備質詢。,賴瑞隆;黃昭順;陳怡潔;林麗蟬;莊瑞雄;姚文智;李俊俋;陳超明;趙天麟;陳其邁;洪宗熠;江啟臣;林俊憲;王育敏;徐永明;李彥秀;吳琪銘;羅致政;高潞．以用．巴魕剌Kawlo．Iyun．Pacidal;鄭天財Sra．Kacaw;劉世芳;谷辣斯．尤達卡Kolas Yotaka;張麗善;吳志揚;鍾佳濱;賴士葆;陳亭妃;蔣乃辛;鍾孔炤;羅明才;陳瑩;陳明文;何欣純;周陳秀霞;林德福;蔡適應;廖國棟Sufin．Siluko;徐榛蔚;楊鎮浯,
105/07/11,紅樓302會議室,司法及法制委員會,無,立法院第9屆第1會期司法及法制委員會第40次全體委員會議,繼續審查立法院組織法、立法院各委員會組織法、立法院職權行使法、立法委員行為法、立法院修憲委員會組織規程、立法院程序委員會組織規程、立法院議事規則、立法院會議錄影錄音管理播送辦法、立法院網路國民提案實施辦法、立法院議場規則、立法院各委員會召集委員選舉辦法、立法院各委員會會議室規則共計86案。,,
105/07/11,九樓大禮堂,財政委員會,無,立法院第9屆第1會期財政委員會第19次全體委員會議,邀請金融監督管理委員會丁主任委員克華、財政部蘇政務次長建榮分別就「如何振興我國證券資本市場」作專題報告，並備質詢。,吳秉叡;黃國昌;曾銘宗;賴士葆;盧秀燕;余宛如;王榮璋;徐國勇;施義芳;費鴻泰;陳賴素美;許毓仁;吳志揚;黃昭順;陳怡潔;林德福;蔣乃辛;林俊憲;鄭運鵬;何欣純;陳亭妃;羅明才;周陳秀霞;江啟臣;陳明文;廖國棟Sufin．Siluko;呂玉玲;江永昌;張麗善,
105/07/11,群賢樓801會議室,社會福利及衛生環境委員會,無,立法院第9屆第1會期社會福利及衛生環境委員會第39次全體委員會議,一、邀請勞動部就下列議題列席報告，並備質詢： (一)「一例一休」無法真正落實週休二日－勞工團體指控「一例一休」是冒牌「週休二日」，「一休」讓勞工變自願加班，令勞工處境更加惡劣等相關議題回應。 (二)勞動部委託「精湛民意調查顧問股份有限公司」進行週休二日民調之決策與執行過程、委託經費額度、該公司高層與特定政黨之關連性、民調問題設計、抽樣方式及資料分析之妥適性、調查結果未公佈竟外流等引發爭議之究責與檢討。 二、審查本院委員吳志揚等16人擬具「勞動基準法第三十六條條文修正草案」案。,洪慈庸;吳玉琴;吳焜裕;李彥秀;鍾孔炤;王育敏;陳曼麗;陳宜民;蔣萬安;陳瑩;黃秀芳;鄭天財Sra．Kacaw;楊曜;鍾佳濱;林德福;林俊憲;林麗蟬;黃昭順;劉建國;吳志揚;盧秀燕;林淑芬;江啟臣;陳怡潔;賴士葆;蔣乃辛;陳亭妃;柯志恩;羅明才;何欣純;陳明文;曾銘宗;周陳秀霞;張麗善;徐永明;廖國棟Sufin．Siluko;鄭運鵬;高潞．以用．巴魕剌Kawlo．Iyun．Pacidal;吳秉叡,
105/07/11,群賢樓101會議室,教育及文化委員會,無,立法院第9屆第1會期教育及文化委員會第31次全體委員會議,一、邀請教育部部長就「家庭教育業務推動」與「兩岸教育交流趨緩之因應對策」進行專題報告，並備質詢。二、繼續處理中華民國105年度中央政府總預算案有關科技部主管預算（公務預算）解凍案4案(保留部分)。三、繼續處理105年度中央政府總預算案有關教育部主管預算（公務預算）解凍案6案(保留部分)。,蘇巧慧;吳志揚;柯志恩;吳思瑤;張廖萬堅;黃國書;高潞．以用．巴魕剌Kawlo．Iyun．Pacidal;鍾佳濱;許智傑;蔣乃辛;李麗芬;陳學聖;高金素梅;何欣純;鄭天財Sra．Kacaw;王定宇;盧秀燕;曾銘宗;陳曼麗;吳焜裕;江啟臣;徐永明;林德福;陳怡潔;賴士葆;陳亭妃;賴瑞隆;鄭運鵬;羅明才;林俊憲;張麗善;周陳秀霞;廖國棟Sufin．Siluko;徐榛蔚,
105/07/12,紅樓201會議室,程序委員會,無,第9屆第1會期程序委員會第18次會議,審定本院第9屆第1會期第21次會議議事日程及人民 請願案,吳玉琴;鍾孔炤;林德福;李彥秀;曾銘宗;徐永明;顧立雄;尤美女;王育敏;曾銘宗;李彥秀,
105/07/13,紅樓302會議室,司法及法制委員會,無,立法院第9屆第1會期司法及法制委員會第41次全體委員會議,一、審查委員徐國勇等23人擬具「法官法部分條文修正草案」案。二、審查委員徐國勇等16人擬具「法官法第七十四條條文修正草案」案。三、審查委員顧立雄等21人擬具「法官法部分條文修正草案」案。四、審查委員林為洲等16人擬具「法官法部分條文修正草案」案。,柯建銘;張宏陸;顧立雄;林德福;周春米;許淑華;周陳秀霞;段宜康;徐永明;尤美女;許毓仁;陳明文;陳亭妃;孔文吉;黃昭順;鄭運鵬;鍾佳濱;吳志揚;高潞．以用．巴魕剌Kawlo．Iyun．Pacidal;管碧玲;簡東明Uliw．Qaljupayare;蔣乃辛;林俊憲;劉世芳;馬文君;徐國勇;羅明才;張麗善;陳雪生;王惠美;蔡易餘;黃偉哲;陳歐珀,
105/07/13,紅樓101會議室,經濟委員會,無,立法院第9屆第1會期經濟委員會第27次全體委員會議,一、審查本院委員劉建國等16人擬具「電業法增訂第十六條之一條文草案」案。二、審查本院委員蘇治芬等21人擬具「電業法增訂第十六條之一條文草案」案。(7月13日、14日二天一次會) ,黃偉哲;陳明文;徐永明;孔文吉;蔡培慧;管碧玲;王惠美;張麗善;蘇治芬;黃國昌;黃國書;鍾佳濱;林德福;吳思瑤;吳志揚;陳歐珀;高志鵬;鄭運鵬;蔣乃辛;賴瑞隆;陳曼麗;簡東明Uliw．Qaljupayare;林俊憲;馬文君;蔡易餘;羅明才;陳雪生;何欣純;周陳秀霞;陳賴素美;呂玉玲;蘇震清;劉建國;邱議瑩,
105/07/13,紅樓302會議室,司法及法制委員會,無,立法院第9屆第1會期司法及法制委員會第41次全體委員會議,一、審查委員尤美女等23人擬具「政治檔案法草案」案。二、委員林俊憲等18人擬具「政治檔案資料保護法草案」案。,顧立雄;段宜康;張宏陸;尤美女;許淑華;周春米;林德福;林俊憲,
105/07/13,群賢樓101會議室,教育及文化委員會,無,立法院第9屆第1會期教育及文化委員會第32次全體委員會議,一、邀請教育部部長及勞動部次長等針對「兼任教師納入勞基法及學生助理聘用勞僱化規劃」進行專題報告，並備質詢。二、繼續處理105年度中央政府總預算案有關文化部主管預算（公務預算）解凍案6案。（已詢答完畢，進行處理）,吳志揚;黃國書;柯志恩;吳思瑤;張廖萬堅;林靜儀;蘇巧慧;鍾佳濱;蔣乃辛;許智傑;李麗芬;何欣純;陳學聖;徐永明;盧秀燕;陳宜民;鍾孔炤;吳焜裕;鄭天財Sra．Kacaw;高潞．以用．巴魕剌Kawlo．Iyun．Pacidal;孔文吉;鄭運鵬;黃昭順;林德福;陳明文;陳亭妃;黃偉哲;陳歐珀;江啟臣;林俊憲;黃秀芳;簡東明Uliw．Qaljupayare;羅明才;張麗善;陳賴素美;周陳秀霞;李昆澤;王惠美;呂玉玲;高金素梅,
105/07/13,九樓大禮堂,財政委員會,社會福利及衛生環境委員會,立法院第9屆第1會期財政、社會福利及衛生環境委員會第4次聯席會議,審查「中華民國103年度中央政府總決算審核報告（含附屬單位決算及綜計表）案」關於環境保護署主管(含附屬單位決算非營業特種基金部分)。,曾銘宗;黃國昌;吳秉叡;盧秀燕;賴士葆;洪慈庸;余宛如;王榮璋;陳曼麗;吳焜裕;羅明才;徐國勇;蔣萬安;施義芳;劉建國;黃秀芳;陳宜民;費鴻泰;陳賴素美;陳歐珀;鍾佳濱;吳志揚;鄭天財Sra．Kacaw;陳怡潔;江啟臣;黃偉哲;鍾孔炤;黃昭順;鄭運鵬;徐永明;陳明文;蔣乃辛;管碧玲;簡東明Uliw．Qaljupayare;林俊憲;張麗善;王惠美;周陳秀霞;江永昌,
105/07/13,紅樓301會議室,外交及國防委員會,無,立法院第9屆第1會期外交及國防委員會第39次全體委員會議,邀請外交部部長、國家安全局局長、國防部副部長、行政院大陸委員會副主任委員、行政院海岸巡防署副署長報告「南海仲裁案對我國及周邊各國之影響及因應」，並備質詢。(7月13及14日二天一次會),陳亭妃;蔡適應;林昶佐;王定宇;江啟臣;羅致政;徐國勇;徐永明;馬文君;徐志榮;林德福;呂玉玲;林俊憲;管碧玲;高金素梅;黃偉哲;陳明文;孔文吉;黃昭順;賴士葆;鍾佳濱;吳志揚;鄭運鵬;張宏陸;高潞．以用．巴魕剌Kawlo．Iyun．Pacidal;簡東明Uliw．Qaljupayare;蔣乃辛;劉世芳;蔡易餘;呂孫綾;羅明才;張麗善;陳雪生;許毓仁;周陳秀霞;王惠美;陳賴素美;陳歐珀;徐榛蔚,
105/07/13,群賢樓801會議室,社會福利及衛生環境委員會,無,立法院第9屆第1會期社會福利及衛生環境委員會第40次全體委員會議,邀請衛生福利部、行政院農業委員會、經濟部、外交部就「為食安嚴加把關－檢討新政府於颱風夜突襲解禁加拿大狂牛症疫區牛肉進口之決策過程及其正當性，並探究新政府擬開放日本核災五縣市食品及含瘦肉精美國豬肉進口之立場、依據與時程規劃」列席報告，並備質詢。,洪慈庸;吳焜裕;吳玉琴;陳宜民;陳曼麗;鍾孔炤;蔣萬安;王育敏;林靜儀;劉建國;黃秀芳;楊曜;吳秉叡;鍾佳濱;盧秀燕;賴士葆;吳志揚;鄭天財Sra．Kacaw;陳怡潔;江啟臣;黃偉哲;陳歐珀;黃昭順;鄭運鵬;徐永明;陳明文;蔣乃辛;管碧玲;簡東明Uliw．Qaljupayare;林俊憲;羅明才;張麗善;陳賴素美;李昆澤;王惠美;周陳秀霞;林淑芬,
105/07/13,紅樓202會議室,內政委員會,無,立法院第9屆第1會期內政委員會第33次全體委員會議,邀請行政院秘書長陳美伶、內政部部長葉俊榮、行政院大陸委員會主任委員張小月、行政院海岸巡防署署長李仲威、國防部副部長、外交部政務次長、行政院農業委員會副主任委員就「於荷蘭海牙常設仲裁法庭（Permanent Court of Arbitration，PCA）舉行之南海仲裁案，對我國主權、漁權等權益之影響、國際關係之變化及相關主管機關之因應作為」進行專題報告並備質詢。,陳怡潔;黃昭順;莊瑞雄;王育敏;李俊俋;谷辣斯．尤達卡Kolas Yotaka;賴瑞隆;陳其邁;姚文智;楊鎮浯;趙天麟;洪宗熠;陳超明;江啟臣;林昶佐;鄭天財Sra．Kacaw;黃偉哲;林俊憲;吳琪銘;鄭運鵬;林麗蟬;孔文吉;林德福;葉宜津;賴士葆;徐永明;鍾佳濱;吳志揚;高潞．以用．巴魕剌Kawlo．Iyun．Pacidal;管碧玲;簡東明Uliw．Qaljupayare;蔣乃辛;劉世芳;陳明文;馬文君;蔡易餘;徐國勇;羅明才;陳雪生;徐榛蔚;許毓仁;周陳秀霞;王惠美;陳賴素美;高金素梅;陳歐珀;張麗善,
105/07/13,紅樓201會議室,交通委員會,無,立法院第9屆第1會期交通委員會第25次全體委員會議,一、審查委員趙正宇等20人擬具「公路法第二十七條、第六十一條之一及第六十二條之一條文修正草案」案。二、審查委員賴瑞隆等16人擬具「公路法第二十七條條文修正草案」案。三、審查委員林俊憲等27人擬具「公路法第七十二條條文修正草案」案。四、審查委員鄭運鵬等18人擬具「公路法第七十五條條文修正草案」案。(以上4案合併詢答，分開審查)(7月13日、14日二天一次會),鄭寶清;趙正宇;鄭運鵬;鄭天財Sra．Kacaw;陳素月;蕭美琴;陳歐珀;葉宜津;簡東明Uliw．Qaljupayare;林俊憲;陳雪生;李昆澤;黃偉哲;陳明文;江啟臣;孔文吉;黃昭順;林德福;賴士葆;徐永明;鍾佳濱;吳志揚;高潞．以用．巴魕剌Kawlo．Iyun．Pacidal;管碧玲;蔣乃辛;賴瑞隆;蔡易餘;徐國勇;羅明才;張麗善;周陳秀霞;王惠美;陳賴素美;呂玉玲;高金素梅;邱議瑩;李鴻鈞;徐榛蔚,
105/07/13,紅樓202會議室,內政委員會,無,立法院第9屆第1會期內政委員會第33次全體委員會議,一、繼續審查委員孔文吉等21人擬具「反族群歧視法草案」案。二、繼續審查國民黨黨團擬具「反族群歧視法草案」案。三、審查委員吳志揚等18人擬具「族群平等法草案」案。四、審查委員陳超明等16人擬具「反族群歧視法草案」案。五、審查委員李彥秀等18人擬具「反族群歧視法草案」案。六、審查親民黨黨團擬具「族群平等法草案」案。,,
105/07/14,紅樓302會議室,司法及法制委員會,無,立法院第9屆第1會期司法及法制委員會第42次全體委員會議,繼續審查委員顧立雄等24人擬具「刑事案件確定後去氧核醣核酸鑑定條例草案」案。,,
105/07/14,紅樓202會議室,內政委員會,外交及國防委員會,立法院第9屆第1會期內政、外交及國防委員會第2次聯席會議,一、繼續審查行政院函請審議「難民法草案」案。 二、繼續審查本院委員尤美女等25人擬具「難民法草案」案。 三、繼續審查本院委員蕭美琴等20人擬具「難民法草案」案。 四、繼續審查本院委員蔡易餘等21人擬具「難民法草案」案。,,
