年度,餐飲業別,業者名稱,營業地址,等級
"101","餐飲業","旺龍館","基隆市信義區信一路141巷13號","優"
"101","自助餐","稻香田生活素食館","基隆市信義區信二路191號1樓","優"
"101","餐飲業","築鍋餐飲店","基隆市中正區中正路34號1樓","良"
"101","餐飲業","漁品軒海鮮料理","基隆市中正區北寧路71號","良"
"101","餐飲業","大肥羊小吃店","基隆市暖暖區八堵路193號1樓","良"
"101","餐飲業","尚品小吃店","基隆市暖暖區暖暖街214號1樓","良"
"101","餐飲業","精饌海鮮樓","基隆市中山區復興路283號","良"
"101","餐飲業","龍麒庭園會館","基隆市安樂區樂利三街21-1號","良"
"101","餐飲業","御品相樸屋日式涮涮鍋","基隆市信義區東信路182號","良"
"101","餐飲業","井上園日式小吃店","基隆市信義區深溪路85號","良"
"101","餐飲業","龍和閩東風味館","連江縣北竿鄉塘岐村86-88號","優"
"101","餐飲業","饌食小吃","連江縣北竿鄉塘岐村90號","良"
"101","餐飲業","依嬤的店","連江縣南竿鄉復興村72-1號","良"
"101","觀光飯店","劍湖山世界股份有限公司-王子大飯店(禪園中餐廳)","古坑鄉永光村大湖口67之8號","優"
"101","觀光飯店","劍湖山世界股份有限公司-王子大飯店(蔚藍西餐廳)","古坑鄉永光村大湖口67之8號","優"
"101","一般餐廳","劍湖山世界股份有限公司-景園和風餐廳","古坑鄉永光村大湖口67號","優"
"101","一般餐廳","米多力休閒農莊","虎尾鎮文科路880號","優"
"101","一般餐廳","卡璐佶餐飲店","斗南鎮南昌路126號","優"
"101","一般餐廳","華山觀止虫二行館","古坑鄉華山村松林54之5號","優"
"101","一般餐廳","山妍慕夏莊園咖啡","古坑鄉華山村55-1號","優"
"101","一般餐廳","王品餐飲股份有限公司品田牧場斗六家樂福店","斗六市雲林路二段297號1樓","優"
"101","一般餐廳","王品餐飲股份有限公司聚鍋斗六家樂福店","斗六市雲林路二段297號1樓","優"
"101","小型餐飲店","幸福小舖咖啡冰品館","斗六市中堅西路581之1號","優"
"101","自助餐飲業","台南排骨快餐店","斗六市民生路4號","優"
"101","餐盒業","松之林餐盒工廠","土庫鎮宮北里建國路120號","優"
"101","餐盒業","助民新鮮食品工廠","西螺鎮中山東路38號","優"
"101","餐盒業","梅景食品股份有限公司","西螺鎮福田里社口68-19號1樓","優"
"101","餐盒業","味達香食品工業","虎尾鎮惠來里73-43號","優"
"101","餐盒業","豐味便當工廠","北港鎮劉厝里137-3號","優"
"101","宴席餐廳","客家莊小吃部","虎尾鎮吉安街5號","良"
"101","宴席餐廳","北海活海產小吃部","斗六市民生南路245號","良"
"101","宴席餐廳","櫻花日本料理店","斗六市安順街6號","良"
"101","宴席餐廳","海村澎湖活海產","斗六市南京路430號","良"
"101","宴席餐廳","天送餐廳","西螺鎮新街路151號","良"
"101","宴席餐廳","友群飲食部","西螺鎮延平路472號","良"
"101","一般餐廳","芸彰有限公司","虎尾鎮光復路370號","良"
"101","一般餐廳","超級牛排","虎尾鎮林森路2段55號","良"
"101","自助餐飲業","日月餐飲","林內鄉中山路35號","良"
"101","醫院附設餐廳","巴肚邀餐廳(國立成功大學醫學院附設醫院斗六分院)","斗六市莊敬路345號","良"
"101","宴席餐廳","徐家堡食品有限公司","新北市樹林區保安街1段327之4號","良"
"101","宴席餐廳","海之鄉海鮮有限公司（海產大王時尚會館）","新北市樹林區大安路16-1號","良"
"101","宴席餐廳","水產大王餐廳股份有限公司","新北市樹林區八德街43-1號","良"
"101","宴席餐廳","龍鳳城餐廳有限公司","新北市樹林區中正路278號","良"
"101","宴席餐廳","海霸王餐廳股份有限公司蘆洲分公司","新北市蘆洲區中山一路88號","優"
"101","宴席餐廳","大風車餐廳","新北市蘆洲區集賢路399號","優"
"101","宴席餐廳","富基海鮮時尚婚宴會館(集賢店) ","新北市蘆洲區集賢路283號 ","良"
"101","宴席餐廳","幸福莊園","新北市蘆洲區中山二路290號","優"
"101","宴席餐廳","典華-珍寶餐飲事業有限公司","新北市蘆洲區集賢路411號","優"
"101","宴席餐廳","海口味海產店","新北市五股區成泰路2段192號","良"
"101","宴席餐廳","菘賓餐廳喜宴廣場","新北市五股區成泰路2段183之12號","優"
"101","宴席餐廳","烏來觀光事業股份有限公司","新北市烏來區烏來里瀑布路1之1號","優"
"101","宴席餐廳","山胞觀光股份有限公司-烏來泰雅有限公司（那魯灣溫泉渡假飯店）","新北市烏來區烏來里瀑布路31號","優"
"101","宴席餐廳","太平洋生活休閒事業股份有限公司-萬里分公司","新北市萬里區海景路1號","優"
"101","宴席餐廳","太福育樂股份有限公司-翡翠廳","新北市萬里區翡翠路1-1號","優"
"101","宴席餐廳","美觀園飯店","新北市萬里區港東路156號","良"
"101","宴席餐廳","女皇餐廳","新北市萬里區野柳里港東路163號","優"
"101","宴席餐廳","金東方酒樓有限公司","新北市汐止區新台五路1段108號3樓","優"
"101","宴席餐廳","淵收飲食店好家園分店","新北市汐止區中興路86號1樓","良"
"101","宴席餐廳","上喜好料理精緻餐廳","新北市汐止區大同路1段235號","優"
"101","宴席餐廳","璽園餐飲事業股份有限公司(喜相逢)","新北市新莊區民安路188巷5號8樓","優"
"101","宴席餐廳","晶宴會館","新北市新莊區思源路40號","良"
"101","宴席餐廳","晶華亭宴會館（晶華亭企業股份有限公司）","新北市新莊區中港路199號","良"
"101","宴席餐廳","海產大王企業股份有限公司(永寶精緻會館)","新北市新莊區新樹路170號","優"
"101","宴席餐廳","新農園會館有限公司","新北市新莊區中正路80-1號B1","優"
"101","宴席餐廳","真的好晶漾會館","新北市新莊區中港路572號","優"
"101","宴席餐廳","海大王時尚會館","新北市新莊區中正路456號","良"
"101","宴席餐廳","喜市多股份有限公司","新北市新莊區思源路88號","優"
"101","宴席餐廳","新莊國際宴會廳有限公司","新北市新莊區建國一路138號","優"
"101","宴席餐廳","昱帝嶺海產有限公司","新北市新莊區中華路1段138-2號1F","優"
"101","宴席餐廳","翰品酒店新莊","新北市新莊區中正路82號","優"
"101","宴席餐廳","泰和食堂","新北市泰山區明志路1段378號","優"
"101","宴席餐廳","悅湘園小館","新北市泰山區明志路3段515號1F","良"
"101","宴席餐廳","香草花緣","新北市泰山區磚雅厝10號(新泰國中後方)","優"
"101","宴席餐廳","欣榕園宴會館","新北市泰山區泰林路二段2號","良"
"101","宴席餐廳","欣榕園企業有限公司","新北市泰山區仁愛路155號","優"
"101","宴席餐廳","全家福海鮮餐飲有限公司","新北市新店區民權路50號2樓","優"
"101","宴席餐廳","開喜飲食店","新北市新店區北新路1段88巷1號","良"
"101","宴席餐廳","群賀飯店","新北市新店區北新路三段219號2樓(台北矽谷二期)","優"
"101","宴席餐廳","乾隆坊餐飲有限公司","新北市新店區民權路50號1樓","優"
"101","宴席餐廳","京采餐飲企業有限公司","新北市新店區北新路3段207號1樓","優"
"101","宴席餐廳","龍門歐洲會館","新北市新店區中央路98-1號","優"
"101","宴席餐廳","豪鼎飯店-中興店","新北市新店區中興路三段5號1F","良"
"101","宴席餐廳","豪鼎飯店-北新店","新北市新店區北新路三段205號1F","良"
"101","宴席餐廳","春谷活鱒魚店","新北市三峽區安坑里安坑10號","優"
"101","宴席餐廳","海霸船海鮮日本料理","新北市三峽區中山路323號","優"
"101","宴席餐廳","金帝王餐廳(珍圓滿公司)","新北市三峽區正義街11-3號","優"
"101","宴席餐廳","龍水魚餐廳","新北市三峽區復興路233號","良"
"101","宴席餐廳","舜德農莊休閒餐廳","新北市深坑區文山路1段62巷35號","優"
"101","宴席餐廳","大團園休閒農園附設餐飲小吃","新北市深坑區阿柔村25之1號","良"
"101","宴席餐廳","八家餐廳","新北市深坑區北深路三段5號","優"
"101","宴席餐廳","台北深坑假日飯店","新北市深坑區北深路3段265號","優"
"101","宴席餐廳","桔山餐廳","新北市石碇區豐林村楓子林43號","優"
"101","宴席餐廳","富基婚宴會館-淡水會館","新北市淡水區中山北路一段285巷6號","優"
"101","宴席餐廳","海宴小吃店","新北市淡水區中正路1段87巷10號","優"
"101","宴席餐廳","福格大飯店","新北市淡水區學府路89號","優"
"101","宴席餐廳","福來餐廳","新北市淡水區中正路212號","優"
"101","宴席餐廳","海中天餐廳","新北市淡水區中正東路2段131號","優"
"101","宴席餐廳","湯語雙泉會館","新北市金山區中華路177巷35號","優"
"101","宴席餐廳","陽明山天籟大飯店股份有限公司","新北市金山區重和里名流路1-7號","優"
"101","宴席餐廳","救國團金山青年活動中心-可辦理43桌以上","新北市金山區青年路1號","優"
"101","宴席餐廳","易牙居永和婚宴會館","新北市永和區成功路一段80號B1","優"
"101","宴席餐廳","百宴軒粵式茶樓","新北市永和區中山路一段238號4樓","良"
"101","宴席餐廳","食為先宴會館","新北市林口區文化北路一段416號","優"
"101","宴席餐廳","三重彭園會館","新北市三重區龍門路6號3樓、4樓","優"
"101","宴席餐廳","新榕園餐廳(中山店) ","新北市三重區中山路383號 ","優"
"101","宴席餐廳","珍豪大飯店","新北市三重區光復路一段 67 號","優"
"101","宴席餐廳","銀鳳樓餐廳有限公司","新北市板橋區中山路1段2號3樓","優"
"101","宴席餐廳","彭園湘菜館－板橋店","新北市板橋區雙十路二段239號4樓","優"
"101","宴席餐廳","晶宴會館-上海鄉村餐飲股份有限公司(板橋分公司)","新北市板橋區中山路1段161號1樓","優"
"101","宴席餐廳","易仕寶企業有限公司（廣香龍華樓餐廳）","新北市板橋區重慶路247號2樓","優"
"101","宴席餐廳","典華婚訂花園股份有限公司","新北市板橋區中山路1段222號","優"
"101","宴席餐廳","囍宴軒股份有限公司","新北市板橋區中山路1段161號8樓","良"
"101","宴席餐廳","海生樓活海產有限公司","新北市板橋區莊敬路10號1F","優"
"101","宴席餐廳","合歡茶宴風味餐廳","新北市坪林區水德里水聳淒坑28號","良"
"101","宴席餐廳","新港飲食店","新北市貢寮區真理村新港街60號","良"
"101","宴席餐廳","上海鄉村餐飲股份有限公司(晶宴會館-中和區)","新北市中和區中山路二段351號B1","優"
"101","宴席餐廳","鴻賓樓餐廳有限公司","新北市中和區中正路868之2號","優"
"101","宴席餐廳","晶世界餐廳股份有限公司","新北市中和區中和路35號5樓","良"
"101","宴席餐廳","晶豪樓股份有限公司","新北市中和區錦和路388號3樓","優"
"101","宴席餐廳","狀元樓餐廳(中和店)","新北市中和區連城路224號","優"
"101","宴席餐廳","天福養生素食餐廳","新北市中和區中山路二段612號","良"
"101","宴席餐廳","瓏山林事業股份有限公司（福朋喜來登飯店）","新北市中和區中正路631號B3-12","優"
"101","宴席餐廳","上海宴(來來國際企業有限公司)","新北市中和區中安街85號B1","良"
"101","宴席餐廳","全家福海鮮餐廳-中和(全家福)","新北市中和區中山路2段327巷1號","良"
"101","宴席餐廳","吉田餐廳（吉立精緻料理餐廳）","新北市中和區中山路2段293號10樓","優"
"101","宴席餐廳","台北國際宴會廳[中和環球店]","新北市中和區中山路三段122號4樓","優"
"101","宴席餐廳","宸上名品飯店","新北市中和區中山路二段311號","良"
"101","宴席餐廳","海宮海鮮餐廳（海宮浙寧海產有限公司）","新北市中和區景新街338號6樓","優"
"101","宴席餐廳","祥興樓京漾會館","新北市中和區中山路2段359號","優"
"101","宴席餐廳","政達餐廳(六日營業/可辦20桌)","新北市平溪區新寮村月桃寮1號","良"
"101","宴席餐廳","河灣渡假村","新北市平溪區十分村十分街273-1號","優"
"101","宴席餐廳","脫線讚鬥雞","新北市土城區青雲路318-1號","良"
"101","宴席餐廳","福緻餐廳股份有限公司（大三元餐廳）","新北市土城區中華路2段257號","優"
"101","宴席餐廳","欣古都小吃店","新北市土城區青雲路152號5樓","良"
"101","宴席餐廳","雲林鵝肉城餐廳","新北市土城區金城路3段216號","優"
"101","宴席餐廳","海霸王餐廳股份有限公司海山分公司","新北市土城區中央路1段22號","優"
"101","宴席餐廳","全國海鮮餐廳(全國宴會館)","新北市土城區金城路一段66號","優"
"101","宴席餐廳","青青餐廳-怡華(股)公司","新北市土城區中央路3段6號","優"
"101","宴席餐廳","上豪味海鮮餐廳","新北市鶯歌區國華路56號","優"
"101","複合式餐飲","海倫咖啡烏來館","烏來區溫泉街86巷1-3號","優"
"101","複合式餐飲","巨龍山莊","烏來區忠治里堰堤85號","優"
"101","複合式餐飲","國際岩湯","烏來區烏來街22號","良"
"101","複合式餐飲","那魯灣溫泉飯店","烏來區烏來村瀑布33號","優"
"101","複合式餐飲","花悅溫泉會館","烏來區溫泉街39號","優"
"101","地方小吃","破鑼","鶯歌區建國路246號","良"
"101","日、西式料理(含速食)","小林壽司","鶯歌區建國路280號","優"
"101","地方小吃","食得旺雞肉飯-鶯歌店","鶯歌區建國路242號","優"
"101","地方小吃","滋味嘉羊肉麵","鶯歌區南雅路38號","優"
"101","中式料理","8廚自助餐","鶯歌區建國路253號","良"
"101","其他(烘焙)","松田囍餅蛋糕","鶯歌區北鶯里中正一路329號","良"
"101","飲冰品","豆府花城-鶯歌店","鶯歌區建國路280-1號","優"
"101","地方小吃","那家牛肉麵","鶯歌區光明街198號","優"
"101","複合式餐飲","左岸寂寞聖賢","八里區觀海大道57號","良"
"101","飲冰品","台北八里舞茶道","八里區中山路1段12號","優"
"101","地方小吃","淡水魚丸","八里區中山路2段347號","良"
"101","地方小吃","八方雲集-八里中山店","八里區中山路2段383號","良"
