工作地址,發證日期起,發證日期迄,職類等級,任職單位
"竹北市光明六路72號","1030324","1070323","中餐烹調丙級","泳翔食品股份有限公司"
"新竹市華江街19巷72號","1031120","1071119","中餐烹調丙級",""
"臺北市北投區石牌路二段201號","1030429","1070428","中餐烹調丙級","台北榮總營養部"
"頭份鎮下興里下東興78-5號","1040802","1080801","中餐烹調丙級","頭份鎮公辦民營托兒所"
"桃園市觀音區崙坪里297-1號","1040809","1080808","中餐烹調丙級","永得有限公司."
"屏東縣潮州鎮永春里永昌路21號","1021220","1061219","中餐烹調丙級",""
"新竹市延平路一段152號","1050318","1090317","中餐烹調丙級","協呈食品股份有限公司"
"新竹市延平路一段152號","1050130","1090129","中餐烹調丙級","協呈食品股份有限公司"
"桃園市中壢區民權路3段75巷77號2樓","1051122","1091121","中餐烹調丙級","福泰團膳股份有限公司"
"花蓮縣玉里鎮高寮92號","1061102","1101101","中餐烹調丙級","花蓮縣玉里鎮高寮國小"
"新竹縣竹東鎮五豐里九莊53鄰51-2號","1031004","1071003","中餐烹調丙級",""
"臺北市大安區大安路1段203號","1030507","1070506","中餐烹調丙級","強記廣東小食館"
"桃園市平鎮區民族路雙連2段118巷51弄16號","1030802","1070801","中餐烹調丙級",""
"桃園市平鎮區民族路雙連三段37-2號2樓","1041016","1081015","中餐烹調丙級",""
"臺北市北投區石牌路2段201號","1030802","1070801","中餐烹調丙級","台北榮總營養部"
"桃園市蘆竹區頭前8-2號","1050218","1090217","中餐烹調丙級","盛英股份有限公司"
"臺東縣臺東縣台東","1050911","1090910","中餐烹調丙級","龍港餐廳"
"桃園市大園區中正東路160號","1060930","1100929","中餐烹調丙級","桃園市大園區大園國小"
"桃園市中壢區民權路3段75巷77號","1040513","1080512","中餐烹調丙級",""
"竹南鎮光復路331號","1030410","1070409","中餐烹調丙級","竹南鎮照南國小"
"新竹市新竹市公道五路三段536巷66號","1061111","1101110","中餐烹調丙級","蕓慶企業有限公司"
"臺北市內湖區成功路三段325號","1040330","1080329","中餐烹調丙級",""
"苗栗縣竹南鎮照南國民小學","1051013","1091012","中餐烹調丙級",""
"桃園市平鎮區民族路雙連3段37-2號2樓","1030721","1070720","中餐烹調丙級","桃園縣楊梅鎮楊明國小"
"湖口鄉成功路360號","1040628","1080627","中餐烹調丙級","新竹縣信勢國民小學"
"新竹市新竹市千甲路436巷6號","1040623","1080622","中餐烹調丙級","泳翔食品股份有限公司"
"新竹縣中正西路839號","1060702","1100701","中餐烹調丙級","美麒食品有限公司"
"湖口鄉新湖路200號","1040628","1080627","中餐烹調丙級","新竹縣新湖國中"
"新竹市新竹市新竹市光復路二段690號","1040627","1080626","中餐烹調丙級","馬偕紀念醫院"
"桃園市八德區華康街180號","1030201","1070131","中餐烹調丙級",""
"湖口鄉湖口鄉中正路二段263巷21號","1040717","1080716","中餐烹調丙級","泳翔食品有限公司"
"桃園市龜山區文化一路261號","1050605","1090604","中餐烹調丙級","龍興美濃小館"
"","1030102","1070101","中餐烹調丙級","泳翔食品股份有限公司"
"竹北市嘉興路356號","1040624","1080623","中餐烹調丙級","六家高級中學"
"新竹市新竹市新竹市東美路一 0五號","1030111","1070110","中餐烹調丙級","偉珍食品公司"
"新竹市新竹市新竹市庄路21號","1030706","1070705","中餐烹調丙級",""
"新竹市民主路48巷6號","1051216","1091215","中餐烹調丙級",""
"苗栗縣頭份鎮中正路219號","1030122","1070121","中餐烹調丙級","頭份國小"
"新竹市成功路51號","1021231","1061230","中餐烹調丙級","蕓慶企業有限公司"
"新竹市新竹市建功一路104巷22號","1030102","1070101","中餐烹調丙級","蕓慶企業有限公司"
"新竹市千甲里3鄰水利路46巷110號","1030325","1070324","中餐烹調丙級",""
"桃園市平鎮區平東路一段185號","1040525","1080524","中餐烹調丙級","桃園市平鎮區東勢國民小學"
"新北市新莊區民安路100號","1040525","1080524","中餐烹調丙級","泰泰好小吃店"
"新竹市新竹市新竹市忠孝路300號","1040525","1080524","中餐烹調丙級","大潤發流通事業股份有限公司-忠孝分公司"
"新竹市新竹市新竹市忠孝路300號","1040525","1080524","中餐烹調丙級","大潤發流通事業股份有限公司-忠孝分公司"
"新竹市新竹市新竹市忠孝路300號","1040525","1080524","中餐烹調丙級","大潤發流通事業股份有限公司-忠孝分公司"
"新北市新莊區中正路82號","1040525","1080524","中餐烹調丙級","雲朗觀光股份有限公司-新莊翰品酒店"
"臺中市烏日區溫泉路2號","1040525","1080524","中餐烹調丙級","清新國際股份有限公司"
"嘉義縣義竹鄉六桂村155之1號","1040526","1080525","中餐烹調丙級","大台南餐飲工會"
"臺南市善化區中山路138號","1040526","1080525","中餐烹調丙級","美之城"
"桃園市中壢區九和一街18號B1","1040526","1080525","中餐烹調丙級","萱品豐餐飲股份有限公司"
"基隆市安樂區武訓街43號","1040526","1080525","中餐烹調丙級","聯華食品工業股份有限公司基隆廠"
"彰化縣花壇鄉岩竹村聽竹街50號","1040527","1080526","中餐烹調丙級","台灣黑公雞"
"臺北市信義區松壽路2號","1040526","1080525","中餐烹調丙級","台北君悅大飯店"
"臺北市信義區松壽路2號","1040526","1080525","西餐烹調丙級","台北君悅酒店"
"臺北市萬華區中華路2段33號A棟B1營養室","1040526","1080525","中餐烹調丙級","臺北市立聯合醫院-和平院區"
"臺北市松山區105台北市松山區八德路二段424號","1040526","1080525","中餐烹調丙級","臺安醫院"
"新北市五股區五權路49號3樓","1040526","1080525","中餐烹調丙級","統皓食品股份有限公司"
"臺北市大安區台北市忠孝東路4段172號","1040526","1080525","中餐烹調丙級","神旺大飯店"
"臺北市大安區建國南路一段266號","1040526","1080525","中餐烹調丙級","福容大飯店(股)-台北店"
"南投縣田中鎮南路里文化街49號","1040526","1080525","中餐烹調丙級","123早餐店"
"臺中市西屯區市政北一路168號","1040526","1080525","中餐烹調丙級","印月餐飲股份有限公司"
"高雄市鼓山區臨海二路50號","1031219","1071218","中餐烹調丙級","高雄市鼓山國小"
"桃園市平鎮區民族路雙連3段37-2號2樓","1051115","1091114","中餐烹調丙級","軒泰食品有限公司"
"高雄市左營區實踐路42號","1030812","1070811","中餐烹調丙級","高雄市左營國小"
"高雄市橋頭區甲南里鹽南路17號","1060922","1100921","中餐烹調丙級","蕭記食品有限公司"
"高雄市鳳山區建國路3段209巷21號","1050508","1090507","中餐烹調丙級","可可企業行"
"高雄市左營區至真路58巷12號","1040907","1080906","中餐烹調丙級",""
"新竹市新竹市新竹市田美三街二號","1030325","1070324","中餐烹調丙級","新竹市廚師業職業工會"
"高雄市鼓山區中華一路2133巷41號","1021208","1061207","中餐烹調丙級",""
"高雄市左營區實踐路42號","1030812","1070811","中餐烹調丙級","高雄市左營國小"
"宜蘭縣宜蘭市宜興路三段202號","1031123","1071122","中餐烹調丙級",""
"高雄市左營區曾子路281號","1030822","1070821","中餐烹調丙級",""
"臺北市大安區仁愛路四段300巷17弄3號","1040427","1080426","中餐烹調丙級","明德素食園"
"高雄市鼓山區中華一路2133巷41號","1030506","1070505","中餐烹調丙級",""
"臺中市太平區永平路2段476巷16號","1030315","1070314","中餐烹調丙級","飪珍記食品股份有限公司註點東光國小"
"高雄市橋頭區甲南里鹽南路17號","1060922","1100921","中餐烹調丙級","蕭記食品有限公司"
"高雄市左營區博愛二路767號9樓","1021226","1061225","中餐烹調丙級","漢來美食股份有限公司"
"屏東縣恆春鎮墾丁路30號","1030722","1070721","中餐烹調丙級",""
"高雄市鼓山區中華一路976號","1051030","1091029","中餐烹調丙級","高雄市立聯合醫院"
"屏東縣建豐路3號","1050325","1090324","中餐烹調丙級",""
"高雄市鳥松區美庄路10號","1060922","1100921","中餐烹調丙級","佳琪食品股份有限公司"
"屏東縣屏東市工業區工業五路7號","1030601","1070531","中餐烹調丙級","阿米多福食品有限公司"
"高雄市前鎮區中山三路43號","1040120","1080119","中餐烹調丙級",""
"高雄市前鎮區漁港南一路35號","1040916","1080915","中餐烹調丙級",""
"臺東縣臺東市光榮路362號","1050912","1090911","中餐烹調丙級","金暉大飯店"
"臺中市西屯區台灣大道三段251號B2","1050912","1090911","中餐烹調丙級","鼎泰豐小吃店股份有限公司台中店"
"臺南市安平區建平五街111號","1050912","1090911","中餐烹調丙級","惟陞餐飲食品公司"
"臺北市松山區延壽街358號1樓","1050913","1090912","中餐烹調丙級","御創餐飲有限公司"
"臺北市大安區忠孝東路四段216巷19弄16號","1050913","1090912","中餐烹調丙級","杏桃餐飲股份有限公司"
"臺北市大安區仁愛路三段160巷","1050913","1090912","中餐烹調丙級","福華大飯店"
"臺北市大安區仁愛路3段160號","1050913","1090912","中餐烹調丙級","福華飯店"
"臺北市大安區仁愛路3段160號","1050913","1090912","中餐烹調丙級","福華飯店"
"臺中市西屯區台灣大道三段301號12樓","1050913","1090912","中餐烹調丙級","台灣東利多(股)公司 - 丸亀製麵台中店"
"高雄市苓雅區自強三路1號37-85樓(85大樓)","1050913","1090912","中餐烹調丙級","君鴻國際酒店股份有限公司"
"高雄市三民區九如一路720號B1","1050913","1090912","中餐烹調丙級","沛岱有限公司-御禧囍宴會館"
"高雄市大樹區學城路一段153號","1050913","1090912","中餐烹調丙級","義大皇家酒店股份有限公司"
"高雄市三民區九如一路720號B1","1050913","1090912","中餐烹調丙級","沛岱有限公司-御禧囍宴會館"
"高雄市三民區九如一路720號B1","1050913","1090912","中餐烹調丙級","沛岱有限公司-御禧囍宴會館"
"高雄市三民區九如一路720號B1","1050913","1090912","中餐烹調丙級","沛岱有限公司-御禧囍宴會館"
"高雄市三民區九如一路720號B1","1050913","1090912","中餐烹調丙級","沛岱有限公司-御禧囍宴會館"
"臺中市西區精誠路228號","1050913","1090912","中餐烹調丙級","就要炒炒飯名店"
"臺東縣臺東市光榮路362號","1050913","1090912","中餐烹調丙級","金暉大飯店"
"高雄市左營區高鐵路123號B2","1050913","1090912","中餐烹調丙級","詩學有限公司"
"高雄市左營區博愛二路767號9樓","1050913","1090912","中餐烹調丙級","漢來美食股份有限公司"
"高雄市前金區市中一路276號","1050913","1090912","中餐烹調丙級","河邊股份有限公司"
"高雄市鹽埕區五福四路45號","1050913","1090912","中餐烹調丙級","福容大飯店股份有限公司-高雄分公司"
"高雄市前金區六合二路279號","1050913","1090912","中餐烹調丙級","華園飯店股份有限公司"
"高雄市前金區成功一路266號21F之1","1050913","1090912","中餐烹調丙級","漢來美食股份有限公司"
"高雄市鼓山區蓬萊路23號","1050913","1090912","中餐烹調丙級","便宜坊烤鴨股份有限公司"
"高雄市左營區博愛二路767號9樓","1050913","1090912","中餐烹調丙級","漢來美食股份有限公司"
"高雄市苓雅區三多三路236-1號","1050913","1090912","中餐烹調丙級","鑫無老股份有限公司高雄苓雅分公司"
"高雄市前金區成功一路266號","1050913","1090912","中餐烹調丙級","漢來美食(股)公司高雄分公司"
"臺北市大安區仁愛路3段160號","1050914","1090913","中餐烹調丙級","福華飯店"
"桃園市桃園區龍安街148之1號","1050914","1090913","中餐烹調丙級","雙龍食品店"
"臺北市大安區仁愛路3段160號","1050914","1090913","中餐烹調丙級","福華飯店"
"臺中市北屯區梅川東路五段458號","1050914","1090913","中餐烹調丙級","惠怡餐飲國際股份有限公司"
"臺中市北屯區梅川東路五段458號","1050914","1090913","中餐烹調丙級","惠怡餐飲國際股份有限公司"
"臺中市北屯區梅川東路五段458號","1050914","1090913","中餐烹調丙級","惠怡餐飲國際股份有限公司"
"桃園市桃園區同德五街 69 號 3樓","1050914","1090913","西餐烹調丙級","王品餐飲股份有限公司-桃園同德店"
"臺中市北屯區梅川東路五段458號","1050914","1090913","中餐烹調丙級","惠怡餐飲國際股份有限公司"
"臺北市大安區仁愛路3段160號","1050914","1090913","中餐烹調丙級","福華飯店"
"新北市板橋區新站路28號B1","1050914","1090913","中餐烹調丙級","三澧企業股份有限公司天吉屋-板橋大遠百店"
"臺北市大安區仁愛路3段160號","1050914","1090913","中餐烹調丙級","福華飯店"
"桃園市平鎮區民族路雙連2段118巷51弄2號","1050914","1090913","中餐烹調丙級","鮮口味有限公司"
"臺中市西屯區台灣大道三段301號10樓","1050914","1090913","中餐烹調丙級","瓦城泰統(股)公司-台中三越"
"新竹市中華路三段122巷14號1樓","1030507","1070506","中餐烹調丙級",""
"桃園市楊梅區埔心萬大路116巷57號","1030321","1070320","中餐烹調丙級",""
"新竹縣竹北市中正西路839號","1060902","1100901","中餐烹調丙級","美麒食品有限公司"
"臺北市中正區汀州路二段172號","1031211","1071210","中餐烹調丙級",""
"新竹縣竹東鎮東峰路281號","1030620","1070619","中餐烹調丙級","新竹縣竹東鎮員崠國小"
"桃園市蘆竹區海山路2段156巷22號","1030114","1070113","中餐烹調丙級",""
"新竹縣峨眉鄉峨眉村7鄰67號","1021209","1061208","中餐烹調丙級",""
"桃園市復興區高義里3鄰28號","1050812","1090811","中餐烹調丙級","桃園縣復興鄉高義國民小學"
"三義鄉西湖村伯公坑39號-1","1030410","1070409","中餐烹調丙級","偉珍有限公司"
"臺北市士林區福港街110巷1弄2號","1031123","1071122","中餐烹調丙級","榮彬食品有限公司"
"宜蘭縣礁溪鄉大忠村五峰路69號","1030327","1070326","中餐烹調丙級",""
"新竹縣新埔鎮內思路90巷36號","1030915","1070914","中餐烹調丙級",""
"新竹市內湖路82號","1021221","1061220","中餐烹調丙級",""
"新竹縣竹北市中正西路839號","1060331","1100330","中餐烹調丙級","美麒食品有限公司"
"新竹縣竹東鎮中山路125號","1031004","1071003","中餐烹調丙級",""
"新竹縣竹東鎮東峰路281號","1030620","1070619","中餐烹調丙級","新竹縣竹東鎮員崠國小"
"新竹縣竹東鎮中山路125號","1031004","1071003","中餐烹調丙級",""
"新竹縣竹東鎮幸福路48巷18號","1031122","1071121","中餐烹調丙級","懷石餐飲行銷商行"
"臺北市中山區中山北路四段1號","1030130","1070129","中餐烹調乙級","圓山大飯店"
"新北市板橋區大觀路二段32號","1051216","1091215","中餐烹調丙級","春豪興業有限公司"
"臺中市大甲區日南里工七路16號","1040809","1080808","中餐烹調丙級",""
"新北市五股區五權七路77號","1031129","1071128","中餐烹調丙級","統鮮美食股份有限公司"
"新北市五股區五權路54號","1050327","1090326","中餐烹調丙級","宏遠國際餐飲股份有限公司"
"新北市中和區中山路三段121號","1031226","1071225","中餐烹調丙級","新北市私立宏洋老人長期照顧中心"
"新北市三重區新北大道一段9號2樓","1031226","1071225","中餐烹調丙級","新北市立三重幼兒園"
"新北市新店區民生路29號","1040218","1080217","中餐烹調丙級","寬大食品有限公司"
"","1030611","1070610","中餐烹調丙級",""
"臺北市中山區中山北路2段92號","1040102","1080101","中餐烹調乙級","馬偕紀念醫院"
"臺北市松山區慶城街16巷8號","1031213","1071212","中餐烹調丙級","六福皇宮"
"臺北市中山區中山北路二段37之1號","1030114","1070113","中餐烹調乙級","老爺大酒店"
"臺北市南港區南港路3段80巷32號2樓","1030505","1070504","中餐烹調丙級","欣欣企業有限公司"
"苗栗縣苗栗市文山里文發路133號","1031017","1071016","中餐烹調丙級","泳翔食品股份有限公司駐苗栗縣文華國小"
"臺北市大同區鄭州路145號","1040716","1080715","中餐烹調乙級","臺北市立聯合醫院中興院區"
"新北市五股區五權七路77號","1030313","1070312","中餐烹調丙級","統鮮美食股份有限公司"
"苗栗縣公館鄉五谷村85號","1030821","1070820","中餐烹調丙級","兄弟小館"
"新北市樹林區保安街三段1巷1號","1061116","1101115","中餐烹調乙級","全盛美食有限公司"
"苗栗縣公館鄉尖山村12鄰302-6號","1030820","1070819","中餐烹調丙級","蘭庭餐廳"
"台中市西屯區台灣大道4段610號","1021218","1061217","中餐烹調丙級","裕元花園酒店股份有限公司"
"臺北市大安區仁愛路四段112巷11號","1030806","1070805","中餐烹調丙級",""
"基隆市中正路62-1號","1040902","1080901","中餐烹調丙級","滿鼎有限公司"
"臺中市大里區中興路2段619號-財團法人臺灣省私立菩提仁愛之家","1061101","1101031","中餐烹調乙級","財團法人臺灣省私立菩提仁愛之家"
"苗栗縣-","1030917","1070916","中餐烹調丙級","null-"
"臺北市信義區松壽路2號","1031004","1071003","中餐烹調乙級","台北君悅酒店"
"","1030613","1070612","中餐烹調乙級",""
"苗栗縣苑裡鎮苑港里2鄰10之52號號","1060427","1100426","中餐烹調丙級","永禾餐盒有限公司"
"臺中市西區健行路1049號","1030802","1070801","中餐烹調丙級","日華金典國際酒店股份有限公司"
"臺北市中山區林森北路369號","1040630","1080629","西餐烹調丙級","華泰大飯店"
"高雄市前鎮區瑞田街61號","1040629","1080628","中餐烹調乙級","慶昇樓餐廳"
"高雄市前鎮區瑞田街61號","1040629","1080628","中餐烹調丙級","慶昇樓餐廳"
"高雄市三民區建工路237號","1030802","1070801","中餐烹調丙級","逢友園餐廳有限公司"
"臺南市台南市南區永華路一段243號","1040630","1080629","中餐烹調丙級","鄉野炭燒羊肉爐"
"桃園市蘆竹區南竹路2段156之2號","1040701","1080630","中餐烹調丙級","川門子餐飲事業有限公司"
"新竹市新竹市千甲路436巷6號","1040701","1080630","中餐烹調丙級","泳翔食品股份有限公司"
"新竹市新竹市千里路436巷6號","1040701","1080630","中餐烹調丙級","泳翔食品股份有限公司"
"臺北市信義區松壽路2號","1040701","1080630","中餐烹調丙級","台北君悅酒店"
"臺北市信義區松壽路2號","1040701","1080630","西餐烹調丙級","台北君悅酒店"
"彰化縣彰化市建寶街20號2樓","1040702","1080701","中餐烹調丙級","金瑞德國際股份有限公司"
"彰化縣花壇鄉橋頭村花南路11號","1040702","1080701","中餐烹調丙級","全國麗園大飯店"
"新北市板橋區民生路二段235號1樓及231號B1","1041102","1081101","中餐烹調丙級","王品餐飲股份有限公司"
"臺北市南港區忠孝東路7段299號","1041102","1081101","西餐烹調丙級","金色三麥股份有限公司(南港店)"
"臺北市南港區忠孝東路7段299號","1041102","1081101","西餐烹調丙級","金色三麥股份有限公司(南港店)"
"臺中市豐原區向陽路230號2樓","1041102","1081101","中餐烹調丙級","王品餐飲(股)公司陶板屋豐原向陽分公司"
"臺北市南港區忠孝東路7段299號","1041102","1081101","中餐烹調丙級","金色三麥股份有限公司(南港店)"
"臺北市中山區中山北路二段63號","1041102","1081101","中餐烹調丙級","國賓大飯店股份有限公司-台北分公司"
"臺南市安平區永華路二段133號","1041102","1081101","中餐烹調丙級","王品餐飲股份有限公司原燒台南永華分公司"
"臺北市中山區中山北路二段63號","1041102","1081101","中餐烹調乙級","國賓大飯店股份有限公司-台北分公司"
"臺南市安平區永華路二段133號","1041102","1081101","中餐烹調丙級","王品餐飲股份有限公司原燒台南永華分公司"
"臺北市中山區中山北路二段63號","1041102","1081101","中餐烹調丙級","國賓大飯店股份有限公司-台北分公司"
"臺北市中山區中山北路二段63號","1041102","1081101","中餐烹調丙級","國賓大飯店股份有限公司-台北分公司"
"臺北市中山區中山北路二段63號","1041102","1081101","中餐烹調乙級","國賓大飯店股份有限公司-台北分公司"
"臺北市南港區忠孝東路7段299號","1041102","1081101","中餐烹調丙級","金色三麥股份有限公司(南港店)"
"臺中市西區公益路152-1號","1041102","1081101","中餐烹調丙級","王品餐飲(股)公司品田台中公益分公司"
"臺中市西區公益路152-1號1F","1041102","1081101","中餐烹調丙級","王品餐飲(股)公司品田台中公益分公司"
"新北市板橋區民生路二段235號1樓及231號B1","1041102","1081101","中餐烹調丙級","王品餐飲股份有限公司"
"臺東縣臺東市鄭州街11號","1041109","1081108","中餐烹調丙級","開達休閒開發股份有限公司"
"嘉義市嘉義市東區文化路76之1號2樓","1041109","1081108","中餐烹調丙級","王品餐飲(股)公司聚鍋嘉義文化分公司"
"澎湖縣馬公市新店路420號","1041109","1081108","中餐烹調丙級","百世多麗股份有限公司"
"臺北市松山區慶城街1號2樓","1041109","1081108","中餐烹調丙級","南僑化學工業(股)台北寶萊納慶城店"
"臺東縣臺東市更生北路616巷43號","1041109","1081108","中餐烹調丙級","台東達如岸咖啡工坊"
"高雄市苓雅區中山二路489號2樓","1041109","1081108","中餐烹調丙級","王品餐飲(股)公司舒果高雄中山分公司"
"臺北市大安區仁愛路3段160號","1041109","1081108","中餐烹調丙級","福華飯店"
"新北市淡水區觀海路83號","1041109","1081108","中餐烹調丙級","福容大飯店股份有限公司"
"彰化縣湖東里大溪路二段175號","1041105","1081104","中餐烹調丙級","延峰股份有限公司"
"臺東縣卑南鄉台東縣卑南鄉溫泉村龍泉路113巷23號","1041109","1081108","中餐烹調丙級","知本老爺大酒店股份有限公司"
"新北市中和區中山路3段122號4樓","1041109","1081108","中餐烹調丙級","瓦城泰統股份有限公司中和環球店"
"高雄市前鎮區中華五路789號","1041109","1081108","中餐烹調丙級","王品餐飲(股)公司陶板屋高雄夢時代店"
"屏東縣恆春鎮屏東縣恆春鎮墾丁路451號","1040721","1080720","中餐烹調丙級","墾丁夏都沙灘酒店"
"臺北市中山區雙城街28巷3號2樓","1031027","1071026","中餐烹調丙級","欣葉餐廳"
"屏東縣恆春鎮山海里紅紫路18之1號","1040810","1080809","中餐烹調丙級","南臺灣活海鮮"
"屏東縣內埔鄉豐田村興中二巷26號","1040927","1080926","中餐烹調丙級","大聚便當有限公司"
"臺北市南港區同德路87號","1030115","1070114","中餐烹調丙級","臺北市立聯合醫院-忠孝院區"
"屏東縣鹽埔鄉鹽中村民富路86號","1040510","1080509","中餐烹調丙級","大鴕家觀光休閒農場"
"屏東縣崁頂鄉北勢村後廍路24-10號","1030921","1070920","中餐烹調丙級","軒成食品有限公司"
"臺北市北投區石牌路2段201號","1030429","1070428","中餐烹調丙級","台北榮總營養部"
"臺北市內湖區新明路321巷10弄12號1樓","1040611","1080610","中餐烹調丙級",""
"內埔鄉屏東縣內埔鄉新東路168-2號","1030711","1070710","中餐烹調丙級","大聚便當有限公司"
"桃園市蘆竹區光明路二段226-1號","1021207","1061206","中餐烹調丙級","阿莫品味餐廳"
"內埔鄉屏東縣內埔鄉新東路168-2號","1030924","1070923","中餐烹調丙級","大聚便當有限公司"
"高雄市大寮區民政街9巷2號","1021211","1061210","中餐烹調丙級","高雄市外燴"
"屏東縣內埔鄉內田村自強路61巷1號","1030601","1070531","中餐烹調丙級","普大自助餐便當"
"臺中市西屯區臺灣大道四段 1650號(臺中榮民總醫院)","1030114","1070113","中餐烹調乙級",""
"高雄市新興區七賢一路311號","1040907","1080906","中餐烹調丙級","高雄福華大飯店"
"新竹市新竹市經國路一段454巷46號1樓","1061106","1101105","中餐烹調丙級","新竹市廚師業職業工會"
"屏東縣崁頂鄉北勢村後廍路24之10號","1030811","1070810","中餐烹調丙級","鮮大師食品有限公司"
"屏東縣東港鎮興農里(路)1-23號","1031015","1071014","中餐烹調丙級",""
"屏東縣滿洲鄉長樂村八瑤路45之1號","1030303","1070302","中餐烹調丙級",""
"屏東縣崁頂鄉北勢村後廍路24之10號","1030811","1070810","中餐烹調丙級","鮮大師食品有限公司"
"屏東縣內埔鄉豐田村興中二巷26號","1050508","1090507","中餐烹調丙級",""
"屏東縣車城鄉中山路66號","1031005","1071004","中餐烹調丙級","車城國民小學"
"高雄市鳳山區文德路356號","1021211","1061210","中餐烹調丙級","鳳山市文德國小"
"高雄市鳳山區建國路3段252號11樓","1030926","1070925","中餐烹調丙級",""
"屏東縣東港鎮興農里(路)1-23號","1030921","1070920","中餐烹調丙級","天青合食品股份有限公司"
"高雄市前鎮區新衙路286-8號","1030927","1070926","中餐烹調丙級","軒成食品有限公司"
"屏東縣萬丹鄉寶厝村福德街62號","1030511","1070510","中餐烹調丙級","屏東-外燴服務工作人員職業工會"
"屏東縣東港鎮興農里(路)1-23號","1021215","1061214","中餐烹調丙級",""
"屏東縣內埔鄉南寧路63號","1021231","1061230","中餐烹調丙級",""
"屏東縣東港鎮新義路86號","1060422","1100421","中餐烹調丙級","宏燁食品有限公司"
"苗栗縣苗栗縣通霄鎮通灣里中山路89號","1050317","1090316","中餐烹調丙級","青松園餐廳"
"屏東縣新埤鄉新民路41巷35號","1030822","1070821","中餐烹調丙級","阮瑞卿外燴"
"高雄市左營區博愛二路777號","1060605","1100604","中餐烹調丙級","忕吉小吃股份有限公司"
"屏東縣東港鎮興農里(路)1-23號","1040221","1080220","中餐烹調丙級","天青合食品股份有限公司"
"臺北市中山區林森北路369號","1050226","1090225","中餐烹調丙級","華泰大飯店-驢子餐廳"
"臺北市大安區大安路一段56號","1050226","1090225","西餐烹調丙級","賦樂旅居"
"臺北市大安區大安路一段56號","1050226","1090225","西餐烹調丙級","賦樂旅居"
"臺北市大安區大安路一段56號","1050226","1090225","中餐烹調丙級","賦樂旅居"
"臺北市大安區大安路一段56號","1050226","1090225","中餐烹調丙級","賦樂旅居"
"臺北市大安區大安路一段56號","1050226","1090225","西餐烹調丙級","賦樂旅居"
"新北市樹林區中山路一段100號2樓及102號2樓","1050223","1090222","中餐烹調丙級","王品餐飲股份有限公司"
"苗栗縣竹南鎮崎頂里13鄰5號","1050224","1090223","中餐烹調丙級","和峰食品有限公司"
"新北市板橋區文化路一段360號B1","1050224","1090223","中餐烹調丙級","弘雅國際有限公司-TEN屋新埔店"
"臺中市北屯區崇德路三段833號","1030327","1070326","中餐烹調丙級","好運來事業股份有限公司"
"臺北市中山區雙城街28巷3號2樓","1030327","1070326","中餐烹調丙級","欣葉餐廳"
"臺北市中山區雙城街28巷3號2樓","1030327","1070326","中餐烹調丙級","欣葉餐廳"
"臺北市中山區雙城街28巷3號2樓","1030327","1070326","中餐烹調丙級","欣葉餐廳"
"臺北市北投區光明路236號","1030327","1070326","中餐烹調丙級","日勝生加賀屋國際溫泉飯店股份有限公司"
"高雄市小港區山明路482號","1030327","1070326","中餐烹調丙級","高雄市小港醫院"
"高雄市小港區山明路482號","1030327","1070326","中餐烹調丙級","高雄市小港醫院"
"高雄市前金區民生二路202號","1030327","1070326","中餐烹調丙級","高雄國賓大飯店"
"臺中市梧棲區大智路二段388號","1030326","1070325","中餐烹調丙級","久福興業股份有限公司"
"高雄市小港區宏平路412號","1030320","1070319","中餐烹調丙級","阿洲小吃部"
"臺北市松山區雙城街28巷3號2樓","1030328","1070327","中餐烹調丙級","欣葉餐廳"
"臺中市西屯區工業區十路11號之1","1030328","1070327","中餐烹調丙級","怡饗美食股份有限公司"
"臺北市松山區雙城街28巷3號2樓","1030328","1070327","中餐烹調丙級","欣葉餐廳"
"臺中市西區英才路532號","1030328","1070327","中餐烹調丙級","亞緻酒店股份有限公司台中分公司"
"宜蘭縣員山鄉深溝村惠民路342號","1030407","1070406","中餐烹調丙級","全順餐盒食品工廠"
"臺中市西區英才路532號","1030328","1070327","中餐烹調丙級","亞緻酒店股份有限公司台中分公司"
"嘉義市嘉義市世賢路二段600號","1030307","1070306","中餐烹調丙級","大道食品有限公司(駐台中榮總嘉義分院廚房）"
"臺北市中山區中山北路二段92號","1030307","1070306","中餐烹調丙級","馬偕醫院"
"屏東縣南州鄉中興路46-2號","1030307","1070306","中餐烹調丙級","思渝小吃部"
"桃園市桃園區建國路99-7號","1030307","1070306","中餐烹調丙級","好婆婆企業社"
"桃園市桃園區建國路99-7號","1030307","1070306","中餐烹調丙級","好婆婆企業社"
"高雄市左營區重愛路320號","1030307","1070306","中餐烹調丙級","仟秭企業有限公司"
"屏東縣內埔鄉北寧路二段88號","1030307","1070306","中餐烹調丙級","陸仕企業股份有限公司"
"屏東縣內埔鄉北寧路二段88號","1030307","1070306","中餐烹調丙級","陸仕企業股份有限公司"
"屏東縣內埔鄉北寧路二段88號","1030307","1070306","中餐烹調丙級","陸仕企業股份有限公司"
"臺北市南港區興中路29號","1030307","1070306","中餐烹調丙級","永燁食品有限公司-南港高工"
"屏東縣九如鄉三多路51巷92號","1030310","1070309","中餐烹調丙級","冠傑小吃館"
"嘉義市嘉義市新民路601 號","1030310","1070309","中餐烹調丙級","嘉義市立民生國民中學"
"臺北市中正區濟南路二段46號","1030310","1070309","中餐烹調丙級","幸安市場"
